no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
312,Ἀθηναῖον,a-s---ma-,ethnic,0,2544,15,καὶ πρῶτα μὲν ἐόντες ἔτι ἐν τῷ ἄστεϊ οἱ στρατηγοὶ ἀποπέμπουσι ἐς Σπάρτην κήρυκα Φειδιππίδην Ἀθηναῖον μὲν ἄνδρα ἄλλως δὲ ἡμεροδρόμην τε καὶ τοῦτο μελετῶντα
313,Βοιωτοὺς,n-p---ma-,ethnic,place,2560,25,μελλόντων δὲ συνάπτειν μάχην Κορίνθιοι οὐ περιεῖδον παρατυχόντες δὲ καὶ καταλλάξαντες ἐπιτρεψάντων ἀμφοτέρων οὔρισαν τὴν χώρην ἐπὶ τοῖσιδε ἐᾶν Θηβαίους Βοιωτῶν τοὺς μὴ βουλομένους ἐς Βοιωτοὺς τελέειν
314,Ἀθήνας,n-p---fa-,place,ethnic,2566,7,ἐν σοὶ νῦν Καλλίμαχε ἐστὶ ἢ καταδουλῶσαι Ἀθήνας ἢ ἐλευθέρας ποιήσαντα μνημόσυνα λιπέσθαι ἐς τὸν ἅπαντα ἀνθρώπων βίον οἷα οὐδὲ Ἁρμόδιός τε καὶ Ἀριστογείτων λείπουσι
315,Ἀθηναῖον,a-s---ma-,ethnic,0,2592,6,συνήνεικε δὲ αὐτόθι θῶμα γενέσθαι τοιόνδε Ἀθηναῖον ἄνδρα Ἐπίζηλον τὸν Κουφαγόρεω ἐν τῇ συστάσι μαχόμενόν τε καὶ ἄνδρα γινόμενον ἀγαθὸν τῶν ὀμμάτων στερηθῆναι οὔτε πληγέντα οὐδὲν τοῦ σώματος οὔτε βληθέντα καὶ τὸ λοιπὸν τῆς ζόης διατελέειν ἀπὸ τούτου τοῦ χρόνου ἐόντα τυφλόν
316,Ἀθηνέων,n-p---mg-,place,ethnic,2603,12,Καλλίης τε γὰρ μοῦνος Ἀθηναίων ἁπάντων ἐτόλμα ὅκως Πεισίστρατος ἐκπέσοι ἐκ τῶν Ἀθηνέων τὰ χρήματα αὐτοῦ κηρυσσόμενα ὑπὸ τοῦ δημοσίου ὠνέεσθαι καὶ τἆλλα τὰ ἔχθιστα ἐς αὐτὸν πάντα ἐμηχανᾶτο
317,Σαρδίων,n-p---mg-,place,ethnic,2611,8,τοῦτο μὲν γὰρ Ἀλκμέων ὁ Μεγακλέος τοῖσι ἐκ Σαρδίων Λυδοῖσι παρὰ Κροίσου ἀπικνεομένοισι ἐπὶ τὸ χρηστήριον τὸ ἐν Δελφοῖσι συμπρήκτωρ τε ἐγίνετο καὶ συνελάμβανε προθύμως καί μιν Κροῖσος πυθόμενος τῶν Λυδῶν τῶν ἐς τὰ χρηστήρια φοιτεόντων ἑωυτὸν εὖ ποιέειν μεταπέμπεται ἐς Σάρδις ἀπικόμενον δὲ δωρέεται χρυσῷ τὸν ἂν δύνηται τῷ ἑωυτοῦ σώματι ἐξενείκασθαι ἐσάπαξ
318,Λυδοῖσι,n-p---md-,ethnic,place,2611,9,τοῦτο μὲν γὰρ Ἀλκμέων ὁ Μεγακλέος τοῖσι ἐκ Σαρδίων Λυδοῖσι παρὰ Κροίσου ἀπικνεομένοισι ἐπὶ τὸ χρηστήριον τὸ ἐν Δελφοῖσι συμπρήκτωρ τε ἐγίνετο καὶ συνελάμβανε προθύμως καί μιν Κροῖσος πυθόμενος τῶν Λυδῶν τῶν ἐς τὰ χρηστήρια φοιτεόντων ἑωυτὸν εὖ ποιέειν μεταπέμπεται ἐς Σάρδις ἀπικόμενον δὲ δωρέεται χρυσῷ τὸν ἂν δύνηται τῷ ἑωυτοῦ σώματι ἐξενείκασθαι ἐσάπαξ
319,Ἀθηνέων,n-p---mg-,place,ethnic,2621,9,οὗτοι μὲν δὴ ἐξ αὐτῆς Πελοποννήσου ἦλθον ἐκ δὲ Ἀθηνέων ἀπίκοντο Μεγακλέης τε ὁ Ἀλκμέωνος τούτου τοῦ παρὰ Κροῖσον ἀπικομένου καὶ ἄλλος Ἱπποκλείδης Τισάνδρου πλούτῳ καὶ εἴδεϊ προφέρων Ἀθηναίων
320,Ἀθηνέων,n-p---mg-,place,ethnic,2625,9,καὶ δή κου μάλιστα τῶν μνηστήρων ἠρέσκοντο οἱ ἀπʼ Ἀθηνέων ἀπιγμένοι καὶ τούτων μᾶλλον Ἱπποκλείδης ὁ Τισάνδρου καὶ κατʼ ἀνδραγαθίην ἐκρίνετο καὶ ὅτι τὸ ἀνέκαθεν τοῖσι ἐν Κορίνθῳ Κυψελίδῃσι ἦν προσήκων
321,Παρίην,a-s---na-,ethnic,place,2637,9,Μιλτιάδῃ ἀπορέοντι ἐλθεῖν ἐς λόγους αἰχμάλωτον γυναῖκα ἐοῦσαν μὲν Παρίην γένος οὔνομα δέ οἱ εἶναι Τιμοῦν εἶναι δὲ ὑποζάκορον τῶν χθονίων θεῶν
322,Δελφούς,n-p---ma-,place,ethnic,2639,19,Πάριοι δὲ πυθόμενοι ὡς ἡ ὑποζάκορος τῶν θεῶν Τιμὼ Μιλτιάδῃ κατηγήσατο βουλόμενοί μιν ἀντὶ τούτων τιμωρήσασθαι θεοπρόπους πέμπουσι ἐς Δελφούς ὥς σφεας ἡσυχίη τῆς πολιορκίης ἔσχε
323,Ἀθηνέων,n-p---mg-,place,ethnic,2675,9,ἐξηλάσθη γὰρ ὑπὸ Ἱππάρχου τοῦ Πεισιστράτου ὁ Ὀνομάκριτος ἐξ Ἀθηνέων ἐπʼ αὐτοφώρῳ ἁλοὺς ὑπὸ Λάσου τοῦ Ἑρμιονέος ἐμποιέων ἐς τὰ Μουσαίου χρησμόν ὡς αἱ ἐπὶ Λήμνῳ ἐπικείμεναι νῆσοι ἀφανιζοίατο κατὰ τῆς θαλάσσης
324,Ἰνδοὺς,n-p---ma-,ethnic,0,2687,10,καὶ γὰρ δεινὸν ἂν εἴη πρῆγμα εἰ Σάκας μὲν καὶ Ἰνδοὺς καὶ Αἰθίοπάς τε καὶ Ἀσσυρίους ἄλλα τε ἔθνεα πολλὰ καὶ μεγάλα ἀδικήσαντα Πέρσας οὐδέν ἀλλὰ δύναμιν προσκτᾶσθαι βουλόμενοι καταστρεψάμενοι δούλους ἔχομεν Ἕλληνας δὲ ὑπάρξαντας ἀδικίης οὐ τιμωρησόμεθα
325,Μακεδονίης,a-s---fg-,place,0,2691,9,τρόπῳ τοίνυν οὐ χρηστῷ Ἕλληνες διαχρεώμενοι ἐμέο ἐλάσαντος μέχρι Μακεδονίης γῆς οὐκ ἦλθον ἐς τούτου λόγον ὥστε μάχεσθαι
326,Ἱστιαῖος,n-s---mn-,ethnic,0,2700,3,καὶ τότε γε Ἱστιαῖος ὁ Μιλήτου τύραννος εἰ ἐπέσπετο τῶν ἄλλων τυράννων τῇ γνώμῃ μηδὲ ἠναντιώθη διέργαστο ἂν τὰ Περσέων πρήγματα
327,Πέρσῃσί,n-p---fd-,ethnic,place,2715,18,νυκτὸς δὲ γενομένης αὖτις τὠυτὸ ὄνειρον τῷ Ξέρξῃ κατυπνωμένῳ ἔλεγε ἐπιστάν ὦ παῖ Δαρείου καὶ δὴ φαίνεαι ἐν Πέρσῃσί τε ἀπειπάμενος τὴν στρατηλασίην καὶ τὰ ἐμὰ ἔπεα ἐν οὐδενὶ ποιησάμενος λόγῳ ὡς παρʼ οὐδενὸς ἀκούσας
328,Κιμμερίους,n-p---ma-,ethnic,0,2725,26,στόλων γὰρ τῶν ἡμεῖς ἴδμεν πολλῷ δὴ μέγιστος οὗτος ἐγένετο ὥστε μήτε τὸν Δαρείου τὸν ἐπὶ Σκύθας παρὰ τοῦτον μηδένα φαίνεσθαι μήτε τὸν Σκυθικόν ὅτε Σκύθαι Κιμμερίους διώκοντες ἐς τὴν Μηδικὴν χώρην ἐσβαλόντες σχεδὸν πάντα τὰ ἄνω τῆς Ἀσίης καταστρεψάμενοι ἐνέμοντο τῶν εἵνεκεν ὕστερον Δαρεῖος ἐτιμωρέετο μήτε κατὰ τὰ λεγόμενα τὸν Ἀτρειδέων ἐς Ἴλιον μήτε τὸν Μυσῶν τε καὶ Τευκρῶν τὸν πρὸ τῶν Τρωικῶν γενόμενον οἳ διαβάντες ἐς τὴν Εὐρώπην κατὰ Βόσπορον τούς τε Θρήικας κατεστρέψαντο πάντας καὶ ἐπὶ τὸν Ἰόνιον πόντον κατέβησαν μέχρι τε Πηνειοῦ ποταμοῦ τὸ πρὸς μεσαμβρίης ἤλασαν
329,Πέρσης,n-s---mn-,ethnic,0,2729,26,ἐν δὲ τῷ ἰσθμῷ τούτῳ ἐς τὸν τελευτᾷ ὁ Ἄθως Σάνη πόλις Ἑλλὰς οἴκηται αἳ δὲ ἐκτὸς Σάνης ἔσω δὲ τοῦ Ἄθω οἰκημέναι τὰς τότε ὁ Πέρσης νησιώτιδας ἀντὶ ἠπειρωτίδων ὅρμητο ποιέειν
330,Λυδέ,n-s---mv-,ethnic,0,2737,11,ὃ μὲν ταῦτα ἔλεγε Ξέρξης δὲ ἡσθεὶς τοῖσι εἰρημένοισι εἶπε ξεῖνε Λυδέ ἐγὼ ἐπείτε ἐξῆλθον τὴν Περσίδα χώρην οὐδενὶ ἀνδρὶ συνέμιξα ἐς τόδε ὅστις ἠθέλησε ξείνια προθεῖναι στρατῷ τῷ ἐμῷ οὐδὲ ὅστις ἐς ὄψιν τὴν ἐμὴν καταστὰς αὐτεπάγγελτος ἐς τὸν πόλεμον ἐμοὶ ἠθέλησε συμβαλέσθαι χρήματα ἔξω σεῦ
331,Ἑλλησπόντου,n-s---mg-,place,0,2749,31,ἐζεύγνυσαν δὲ ὧδε πεντηκοντέρους καὶ τριήρεας συνθέντες ὑπὸ μὲν τὴν πρὸς τοῦ Εὐξείνου πόντου ἑξήκοντά τε καὶ τριηκοσίας ὑπὸ δὲ τὴν ἑτέρην τεσσερεσκαίδεκα καὶ τριηκοσίας τοῦ μὲν Πόντου ἐπικαρσίας τοῦ δὲ Ἑλλησπόντου κατὰ ῥόον ἵνα ἀνακωχεύῃ τὸν τόνον τῶν ὅπλων
332,Σαρδίων,n-p---mg-,place,ethnic,2752,49,ὡς δὲ τά τε τῶν γεφυρέων κατεσκεύαστο καὶ τὰ περὶ τὸν Ἄθων οἵ τε χυτοὶ περὶ τὰ στόματα τῆς διώρυχος οἳ τῆς ῥηχίης εἵνεκεν ἐποιήθησαν ἵνα μὴ πίμπληται τὰ στόματα τοῦ ὀρύγματος καὶ αὐτὴ ἡ διῶρυξ παντελέως πεποιημένη ἀγγέλλετο ἐνθαῦτα χειμερίσας ἅμα τῶ ἔαρι παρεσκευασμένος ὁ στρατὸς ἐκ τῶν Σαρδίων ὁρμᾶτο ἐλῶν ἐς Ἄβυδον
333,Σαρδίων,n-p---mg-,place,ethnic,2760,4,ἐξήλασε μὲν οὕτω ἐκ Σαρδίων Ξέρξης μετεκβαίνεσκε δέ ὅκως μιν λόγος αἱρέοι ἐκ τοῦ ἅρματος ἐς ἁρμάμαξαν
334,Σαρδίων,n-p---mg-,place,ethnic,2765,12,ἀπικομένου δὲ τοῦ στρατοῦ ἐπὶ ποταμὸν Σκάμανδρον ὃς πρῶτος ποταμῶν ἐπείτε ἐκ Σαρδίων ὁρμηθέντες ἐπεχείρησαν τῇ ὁδῷ ἐπέλιπε τὸ ῥέεθρον οὐδʼ ἀπέχρησε τῇ στρατιῇ τε καὶ τοῖσι κτήνεσι πινόμενος
335,Ἰωνίην,n-s---fa-,place,0,2771,3,Κῦρος ὁ Καμβύσεω Ἰωνίην πᾶσαν πλὴν Ἀθηναίων κατεστρέψατο δασμοφόρον εἶναι Πέρσῃσι
336,Ἀθηναίων,n-p---mg-,ethnic,0,2771,6,Κῦρος ὁ Καμβύσεω Ἰωνίην πᾶσαν πλὴν Ἀθηναίων κατεστρέψατο δασμοφόρον εἶναι Πέρσῃσι
337,Περσέων,n-p---mg-,ethnic,0,2784,12,ἐν τῷ τεῖχός τε ἐδέδμητο βασιλήιον τοῦτο τὸ δὴ Δορίσκος κέκληται καὶ Περσέων φρουρὴ ἐν αὐτῷ κατεστήκεε ὑπὸ Δαρείου ἐξ ἐκείνου τοῦ χρόνου ἐπείτε ἐπὶ Σκύθας ἐστρατεύετο
338,Ἀθηνέων,n-p---mg-,place,ethnic,2789,21,οἱ δὲ Μῆδοι ἄρχοντα μὲν παρείχοντο Τιγράνην ἄνδρα Ἀχαιμενίδην ἐκαλέοντο δὲ πάλαι πρὸς πάντων Ἄριοι ἀπικομένης δὲ Μηδείης τῆς Κολχίδος ἐξ Ἀθηνέων ἐς τοὺς Ἀρίους τούτους μετέβαλον καὶ οὗτοι τὸ οὔνομα
339,Αἰγυπτίῃσι,n-p---fd-,ethnic,place,2793,26,Ἀσσύριοι δὲ στρατευόμενοι περὶ μὲν τῇσι κεφαλῇσι εἶχον χάλκεά τε κράνεα καὶ πεπλεγμένα τρόπον τινὰ βάρβαρον οὐκ εὐαπήγητον ἀσπίδας δὲ καὶ αἰχμὰς καὶ ἐγχειρίδια παραπλήσια τῇσι Αἰγυπτίῃσι εἶχον πρὸς δὲ ῥόπαλα ξύλων τετυλωμένα σιδήρῳ καὶ λινέους θώρηκας
340,Περσέων,n-p---mg-,ethnic,0,2809,5,οἱ δὲ Σύριοι οὗτοι ὑπὸ Περσέων Καππαδόκαι καλέονται
341,Γοβρύης,n-s---mn-,place,0,2810,15,Παφλαγόνων μέν νυν καὶ Ματιηνῶν Δῶτος ὁ Μεγασίδρου ἦρχε Μαριανδυνῶν δὲ καὶ Λιγύων καὶ Συρίων Γοβρύης ὁ Δαρείου τε καὶ Ἀρτυστώνης
342,Τεάσπιος,n-s---mn-,ethnic,0,2819,7,Μαρῶν δὲ καὶ Κόλχων ἦρχε Φαρανδάτης ὁ Τεάσπιος
343,Σαρδίων,n-p---mg-,place,ethnic,2830,4,ὡς γὰρ ὁρμῶντο ἐκ Σαρδίων ἐπὶ συμφορὴν περιέπεσε ἀνεθέλητον
344,Ἀθηνέων,n-p---mg-,place,0,2837,10,τούτων δὲ τοσάδε ἔθνεα εἰσί οἳ μὲν ἀπὸ Σαλαμῖνος καὶ Ἀθηνέων οἳ δὲ ἀπʼ Ἀρκαδίης οἳ δὲ ἀπὸ Κύθνου οἳ δὲ ἀπὸ Φοινίκης οἳ δὲ ἀπὸ Αἰθιοπίης ὡς αὐτοὶ Κύπριοι λέγουσι
345,Αἰγυπτίῃσι,n-p---fd-,ethnic,place,2838,9,δύο δὲ ἀκόντια ἕκαστος καὶ ξίφος εἶχον ἀγχοτάτω τῇσι Αἰγυπτίῃσι μαχαίρῃσι πεποιημένα
346,Ἰάδος,n-s---fg-,place,0,2852,22,τοῦ δὲ ναυτικοῦ ἐστρατήγεον Ἀριαβίγνης τε ὁ Δαρείου καὶ Πρηξάσπης ὁ Ἀσπαθίνεω καὶ Μεγάβαζος ὁ Μεγαβάτεω καὶ Ἀχαιμένης ὁ Δαρείου τῆς μὲν Ἰάδος τε καὶ Καρικῆς στρατιῆς Ἀριαβίγνης ὁ Δαρείου τε παῖς καὶ τῆς Γοβρύεω θυγατρός
347,Σιδώνιος,n-s---mn-,ethnic,0,2854,10,τῶν δὲ ἐπιπλεόντων μετά γε τοὺς στρατηγοὺς οἵδε ἦσαν ὀνομαστότατοι Σιδώνιος Τετράμνηστος Ἀνύσου καὶ Τύριος Ματτὴν Σιρώμου καὶ Ἀράδιος Μέρβαλος Ἀγβάλου καὶ Κίλιξ Συέννεσις Ὠρομέδοντος καὶ Λύκιος Κυβερνίσκος Σίκα καὶ Κύπριοι Γόργος τε ὁ Χέρσιος καὶ Τιμῶναξ ὁ Τιμαγόρεω καὶ Καρῶν Ἱστιαῖός τε ὁ Τύμνεω καὶ Πίγρης ὁ Ὑσσελδώμου καὶ Δαμασίθυμος ὁ Κανδαύλεω
348,Ἱστιαῖός,n-s---mn-,ethnic,0,2854,41,τῶν δὲ ἐπιπλεόντων μετά γε τοὺς στρατηγοὺς οἵδε ἦσαν ὀνομαστότατοι Σιδώνιος Τετράμνηστος Ἀνύσου καὶ Τύριος Ματτὴν Σιρώμου καὶ Ἀράδιος Μέρβαλος Ἀγβάλου καὶ Κίλιξ Συέννεσις Ὠρομέδοντος καὶ Λύκιος Κυβερνίσκος Σίκα καὶ Κύπριοι Γόργος τε ὁ Χέρσιος καὶ Τιμῶναξ ὁ Τιμαγόρεω καὶ Καρῶν Ἱστιαῖός τε ὁ Τύμνεω καὶ Πίγρης ὁ Ὑσσελδώμου καὶ Δαμασίθυμος ὁ Κανδαύλεω
349,Ἑλλὰς,n-s---fn-,place,0,2863,3,τῇ διαχρεωμένη ἡ Ἑλλὰς τήν τε πενίην ἀπαμύνεται καὶ τὴν δεσποσύνην
350,Βισαλτίη,n-s---fn-,place,ethnic,2889,7,αὕτη δὲ καὶ ἡ κατύπερθε ταύτης καλέεται Βισαλτίη
351,Ἀβδηρίτῃσι,v3saoa---,ethnic,0,2897,3,παρέχειν γὰρ ἂν Ἀβδηρίτῃσι εἰ καὶ ἄριστον προείρητο ὅμοια τῷ δείπνῳ παρασκευάζειν ἢ μὴ ὑπομένειν Ξέρξην ἐπιόντα ἢ καταμείναντας κάκιστα πάντων ἀνθρώπων διατριβῆναι
352,Μυγδονίης,n-s---fg-,place,0,2899,16,ἐπορεύετο δὲ διὰ τῆς Παιονικῆς καὶ Κρηστωνικῆς ἐπὶ ποταμὸν Χείδωρον ὃς ἐκ Κρηστωναίων ἀρξάμενος ῥέει διὰ Μυγδονίης χώρης καὶ ἐξιεῖ παρὰ τὸ ἕλος τὸ ἐπʼ Ἀξίῳ ποταμῷ
353,Περραιβοὺς,n-p---ma-,ethnic,place,2903,59,Ξέρξης δὲ ὁρέων ἐκ τῆς Θέρμης ὄρεα τὰ Θεσσαλικά τόν τε Ὄλυμπον καὶ τὴν Ὄσσαν μεγάθεΐ τε ὑπερμήκεα ἐόντα διὰ μέσου τε αὐτῶν αὐλῶνα στεινὸν πυνθανόμενος εἶναι διʼ οὗ ῥέει ὁ Πηνειός ἀκούων τε ταύτῃ εἶναι ὁδὸν ἐς Θεσσαλίην φέρουσαν ἐπεθύμησε πλώσας θεήσασθαι τὴν ἐκβολὴν τοῦ Πηνειοῦ ὅτι τὴν ἄνω ὁδὸν ἔμελλε ἐλᾶν διὰ Μακεδόνων τῶν κατύπερθε οἰκημένων ἔστε Περραιβοὺς παρὰ Γόννον πόλιν
